datasheet_id,line,line_in_wargear,dice,name,description,range,type,A,BS_WS,S,AP,D
846,2,0,,Power fist,,Melee,Melee,2,3,8,-2,2
847,1,0,,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,6,5,-1,2
847,2,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,6,9,-4,D6
847,3,0,,Plasma cannon â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D3,6,7,-2,1
847,4,0,,Plasma cannon â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",36,Ranged,D3,6,8,-3,2
847,5,0,,Servitorâ€™s servo-arm,,Melee,Melee,1,5,8,-2,3
847,6,0,,Servitorâ€™s tools,,Melee,Melee,1,5,3,0,1
848,1,0,,Mechanicus pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,6,-1,1
848,2,0,,Arc rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",30,Ranged,1,4,8,-1,D3
848,3,0,,Galvanic rifle,,30,Ranged,2,4,4,0,1
848,4,0,,Plasma caliver â€“ standard,,30,Ranged,2,4,7,-2,1
848,5,0,,Plasma caliver â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",30,Ranged,2,4,8,-3,2
848,6,0,,Transuranic arquebus,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,4,7,-2,D3
848,7,0,,Alpha combat weapon,,Melee,Melee,2,4,5,-1,1
848,8,0,,Close combat weapon,,Melee,Melee,1,4,3,0,1
849,1,0,,Mechanicus pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,6,-1,1
849,2,0,,Arc rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",30,Ranged,1,4,8,-1,D3
849,3,0,,Plasma caliver â€“ standard,,30,Ranged,2,4,7,-2,1
849,4,0,,Plasma caliver â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",30,Ranged,2,4,8,-3,2
849,5,0,,Radium carbine,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>",18,Ranged,3,4,3,0,1
849,6,0,,Transuranic arquebus,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,4,7,-2,D3
849,7,0,,Alpha combat weapon,,Melee,Melee,2,4,5,-1,1
849,8,0,,Close combat weapon,,Melee,Melee,1,4,3,0,1
850,1,0,,Flechette blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,5,4,3,0,1
850,2,0,,Stubcarbine,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,3,4,4,0,1
850,3,0,,Power weapon,,Melee,Melee,3,4,4,-2,1
850,4,0,,Taser goad,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",Melee,Melee,3,4,6,0,1
851,1,0,,Transonic blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,4,5,-1,1
851,2,0,,Transonic blades and chordclaw,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,4,5,-2,1
851,3,0,,Transonic razor and chordclaw,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,4,4,5,-2,1
852,1,0,,Twin cognis autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,4,4,9,-1,3
852,2,0,,Twin cognis lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,2,4,12,-3,D6+1
852,3,0,,Ironstrider feet,,Melee,Melee,3,4,5,0,1
853,1,0,,Phosphor serpenta,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,4,5,-1,2
853,2,0,,Taser lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-walker 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",Melee,Melee,4,4,7,-2,2
854,1,0,,Cognis heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,4,4,0,1
854,2,0,,Daedalus missile launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>",48,Ranged,2,4,10,-2,D6+1
854,3,0,,Eradication beamer â€“ dissipated,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits d3</a>",36,Ranged,2D3,4,9,-2,2
854,4,0,,Eradication beamer â€“ focused,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits d3</a>",18,Ranged,2D3,4,9,-3,3
854,5,0,,Neutron laser,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,3,4,16,-4,D6+2
854,6,0,,Icarus array,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,6,4,8,-1,2
854,7,0,,Twin Onager heavy phosphor blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,12,4,6,-1,2
854,8,0,,Dunecrawler legs,,Melee,Melee,3,4,6,0,1
855,1,0,,Icarus autocannons,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,7,-1,2
855,2,0,,Ironstorm missile pod,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6+1,3,5,0,1
855,3,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
855,4,0,,Questoris heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,3,4,-1,1
855,5,0,,Rapid-fire battle cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire d6+3</a>",72,Ranged,D6+3,3,10,-1,3
855,6,0,,Stormspear rocket pod,,48,Ranged,3,3,8,-2,D6
855,7,0,,Reaper chainsword â€“ strike,,Melee,Melee,4,3,14,-4,6
855,8,0,,Reaper chainsword â€“ sweep,,Melee,Melee,12,3,9,-3,2
855,9,0,,Thunderstrike gauntlet â€“ strike,,Melee,Melee,4,3,20,-3,8
855,10,0,,Thunderstrike gauntlet â€“ sweep,,Melee,Melee,8,3,10,-2,3
856,1,0,,Icarus autocannons,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,7,-1,2
856,2,0,,Ironstorm missile pod,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6+1,3,5,0,1
856,3,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
856,4,0,,Questoris heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,3,4,-1,1
856,5,0,,Stormspear rocket pod,,48,Ranged,3,3,8,-2,D6
856,6,0,,Thermal cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 6</a>",24,Ranged,2D3,3,12,-4,D6
856,7,0,,Reaper chainsword â€“ strike,,Melee,Melee,4,3,14,-4,6
856,8,0,,Reaper chainsword â€“ sweep,,Melee,Melee,12,3,9,-3,2
856,9,0,,Thunderstrike gauntlet â€“ strike,,Melee,Melee,4,3,20,-3,8
856,10,0,,Thunderstrike gauntlet â€“ sweep,,Melee,Melee,8,3,10,-2,3
857,1,0,,Avenger gatling cannon,,36,Ranged,18,3,6,-2,2
857,2,0,,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
857,3,0,,Icarus autocannons,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,7,-1,2
857,4,0,,Ironstorm missile pod,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6+1,3,5,0,1
857,5,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
857,6,0,,Questoris heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,3,4,-1,1
857,7,0,,Stormspear rocket pod,,48,Ranged,3,3,8,-2,D6
857,8,0,,Reaper chainsword â€“ strike,,Melee,Melee,4,3,14,-4,6
857,9,0,,Reaper chainsword â€“ sweep,,Melee,Melee,12,3,9,-3,2
857,10,0,,Thunderstrike gauntlet â€“ strike,,Melee,Melee,4,3,20,-3,8
857,11,0,,Thunderstrike gauntlet â€“ sweep,,Melee,Melee,8,3,10,-2,3
858,1,0,,Icarus autocannons,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,7,-1,2
858,2,0,,Ironstorm missile pod,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6+1,3,5,0,1
858,3,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
858,4,0,,Questoris heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,3,4,-1,1
858,5,0,,Stormspear rocket pod,,48,Ranged,3,3,8,-2,D6
858,6,0,,Reaper chainsword â€“ strike,,Melee,Melee,6,2,14,-4,6
858,7,0,,Reaper chainsword â€“ sweep,,Melee,Melee,18,2,9,-3,2
858,8,0,,Thunderstrike gauntlet â€“ strike,,Melee,Melee,6,2,20,-3,8
858,9,0,,Thunderstrike gauntlet â€“ sweep,,Melee,Melee,12,2,10,-2,3
859,1,0,,Avenger gatling cannon,,36,Ranged,18,3,6,-2,2
859,2,0,,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
859,3,0,,Icarus autocannons,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,7,-1,2
859,4,0,,Ironstorm missile pod,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6+1,3,5,0,1
859,5,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
859,6,0,,Questoris heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,3,4,-1,1
859,7,0,,Rapid-fire battle cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire d6+3</a>",72,Ranged,D6+3,3,10,-1,3
859,8,0,,Stormspear rocket pod,,48,Ranged,3,3,8,-2,D6
859,9,0,,Thermal cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 6</a>",24,Ranged,2D3,3,12,-4,D6
859,10,0,,Titanic feet,,Melee,Melee,4,3,8,-1,2
860,1,0,,Acastus autocannon,,48,Ranged,2,3,9,-1,3
860,2,0,,Acastus ironstorm missile pod,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6+6,3,5,0,1
860,3,0,,Helios defence missiles,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,3,3,10,-2,D6
860,4,0,,Lascannon,,48,Ranged,1,3,12,-3,D6+1
860,5,0,,Twin magna lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",72,Ranged,D6,3,18,-4,D6+6
860,6,0,,Titanic feet,,Melee,Melee,6,4,10,-1,2
861,1,0,,Acheron flame cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",18,Ranged,2D6,N/A,8,-1,2
861,2,0,,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,3,5,-1,2
861,3,0,,Reaper chainfist â€“ strike,,Melee,Melee,4,3,14,-4,6
861,4,0,,Reaper chainfist â€“ sweep,,Melee,Melee,12,3,9,-3,2
862,1,0,,Atrapos lascutter â€“ low intensity,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,2D6,3,7,-1,2
862,2,0,,Atrapos lascutter â€“ high intensity,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,D6,3,14,-3,4
862,3,0,,Graviton singularity cannon â€“ contained,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,3,16,-4,D6+1
862,4,0,,Graviton singularity cannon â€“ singularity,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",24,Ranged,D3,3,16,-4,D6+1
862,5,0,,Atrapos lascutter â€“ low intensity,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,12,3,7,-1,2
862,6,0,,Atrapos lascutter â€“ high intensity,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,6,3,14,-3,4
863,1,0,,Castigator bolt cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,18,3,6,-2,2
863,2,0,,Tempest warblade â€“ strike,,Melee,Melee,4,3,14,-4,6
863,3,0,,Tempest warblade â€“ sweep,,Melee,Melee,12,3,9,-3,2
864,1,0,,Cerastus shock lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",12,Ranged,6,3,6,0,2
864,2,0,,Cerastus shock lance â€“ strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,5,2,20,-3,8
864,3,0,,Cerastus shock lance â€“ sweep,,Melee,Melee,10,2,10,-2,3
865,1,0,,Lightning cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",48,Ranged,12,3,9,0,2
865,2,0,,Phased plasma-fusil,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,8,-3,2
865,3,0,,Twin rad cleanser,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,2,0,1
865,4,0,,Hekaton siege claw â€“ strike,,Melee,Melee,4,3,20,-3,8
865,5,0,,Hekaton siege claw â€“ sweep,,Melee,Melee,8,3,10,-2,3
865,6,0,,Reaper chainsword â€“ strike,,Melee,Melee,4,3,14,-4,6
865,7,0,,Reaper chainsword â€“ sweep,,Melee,Melee,12,3,9,-3,2
866,1,0,,Graviton crusher,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",18,Ranged,3,3,6,-1,2
866,2,0,,Twin rad cleanser,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,2,0,1
866,3,0,,Volkite chierovile,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",30,Ranged,9,3,12,0,3
866,4,0,,Hekaton siege claw â€“ strike,,Melee,Melee,4,3,20,-3,8
866,5,0,,Hekaton siege claw â€“ sweep,,Melee,Melee,8,3,10,-2,3
866,6,0,,Reaper chainsword â€“ strike,,Melee,Melee,4,3,14,-4,6
866,7,0,,Reaper chainsword â€“ sweep,,Melee,Melee,12,3,9,-3,2
867,1,0,,Warhound inferno gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",24,Ranged,3D6,N/A,7,-2,3
867,2,0,,Warhound plasma blastgun â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,2D6+3,3,9,-3,4
867,3,0,,Warhound plasma blastgun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",72,Ranged,2D6+3,3,10,-3,5
867,4,0,,Warhound turbo-laser destructor,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,D3+3,3,20,-3,2D6
867,5,0,,Warhound vulcan mega-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,20,3,6,-1,2
867,6,0,,Warhound feet,,Melee,Melee,8,4,10,-1,2
868,1,0,,Reaver apocalypse launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",200,Ranged,3D6,3,7,-1,2
868,2,0,,Reaver gatling blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",72,Ranged,12,3,8,-2,3
868,3,0,,Reaver laser blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,8,3,20,-3,D6+2
868,4,0,,Reaver melta cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 4</a>",48,Ranged,D6+2,3,13,-4,6
868,5,0,,Reaver volcano cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",120,Ranged,D3+1,3,24,-5,14
868,6,0,,Reaver feet,,Melee,Melee,8,4,12,-2,4
868,7,0,,Reaver power fist â€“ strike,,Melee,Melee,6,4,20,-4,14
868,8,0,,Reaver power fist â€“ sweep,,Melee,Melee,12,4,12,-3,6
869,1,0,,Apocalypse launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",200,Ranged,20,3,8,-2,2
869,2,0,,Ardex-defensor lascannon,,48,Ranged,1,3,12,-3,D6+1
869,3,0,,Ardex-defensor mauler,,36,Ranged,6,3,6,-2,2
869,4,0,,Arioch power claw,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,20,3,6,-1,2
869,5,0,,Belicosa volcano cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",120,Ranged,D3+3,3,32,-5,18
869,6,0,,Laser blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,6,3,16,-4,D6+3
869,7,0,,Macro gatling blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",100,Ranged,30,3,9,-2,3
869,8,0,,Mori quake cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>",280,Ranged,3D6,3,16,-4,6
869,9,0,,Sunfury plasma annihilator â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,2D6+6,3,10,-3,5
869,10,0,,Sunfury plasma annihilator â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",72,Ranged,2D6+6,3,12,-3,8
869,11,0,,Arioch power claw â€“ strike,,Melee,Melee,6,4,20,-4,24
869,12,0,,Arioch power claw â€“ sweep,,Melee,Melee,12,4,12,-3,8
869,13,0,,Warlord feet,,Melee,Melee,6,4,12,-2,4
870,1,0,,Exitus pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",12,Ranged,3,2,5,-2,3
870,2,0,,Exitus rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",48,Ranged,1,2,7,-3,D3+3
870,3,0,,Vindicare combat knife,,Melee,Melee,4,2,4,-1,1
871,1,0,,Neural shredder,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-2,1
871,2,0,,Phase sword and poison blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,2,5,-4,2
872,1,0,,Executioner pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,4,2,4,0,1
872,2,0,,Power sword and neuro gauntlet,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>",Melee,Melee,6,2,5,-2,2
873,1,0,,Animus speculum,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-psyker 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, psychic assassin",24,Ranged,3,2,5,-2,D3
873,2,0,,Life-draining touch,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-psyker 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,4,2,4,-2,2
